CustomerID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
53057,43.0,8.0,218.55,1,3,5,5,13,2,Champions
53058,43.0,2.0,229.96,0,3,3,5,11,0,Champions
53059,45.0,2.0,188.8,1,5,3,4,12,1,Loyal Customers
53060,43.0,3.0,151.57,0,3,4,2,9,1,Loyal Customers
53061,45.0,2.0,152.16,1,5,3,2,10,1,Loyal Customers
53062,43.0,2.0,147.01,0,3,3,2,8,1,Loyal Customers
53063,45.0,2.0,190.4,0,5,3,4,12,1,Loyal Customers
53064,41.0,2.0,163.16,0,2,3,3,8,1,Loyal Customers
53065,38.0,2.0,177.53,0,1,3,4,8,3,Champions
53066,45.0,2.0,170.0,0,5,3,3,11,1,Loyal Customers
53067,38.0,2.0,174.36,0,1,3,4,8,3,Champions
53068,43.0,3.0,150.43,0,3,4,2,9,1,Loyal Customers
53069,41.0,2.0,178.04,1,2,3,4,9,1,Loyal Customers
53070,43.0,2.0,291.59,0,3,3,5,11,0,Champions
53071,42.0,2.0,167.6,0,2,3,3,8,1,Loyal Customers
53072,45.0,2.0,149.76,0,5,3,2,10,1,Loyal Customers
53073,41.0,2.0,156.02,1,2,3,3,8,1,Loyal Customers
53074,43.0,2.0,147.44,0,3,3,2,8,1,Loyal Customers
53075,45.0,10.0,200.96,0,5,5,4,14,2,Champions
53076,45.0,2.0,147.85,1,5,3,2,10,1,Loyal Customers
53077,28.0,13.0,155.34,0,1,5,3,9,2,Champions
53078,42.0,2.0,182.15,0,2,3,4,9,1,Loyal Customers
53079,43.0,2.0,150.76,0,3,3,2,8,1,Loyal Customers
53080,44.0,2.0,166.97,0,4,3,3,10,1,Loyal Customers
53081,36.0,4.0,268.36,0,1,5,5,11,0,Champions
53082,45.0,2.0,159.48,0,5,3,3,11,1,Loyal Customers
53083,43.0,2.0,319.06,0,3,3,5,11,0,Champions
53084,43.0,2.0,190.38,0,3,3,4,10,1,Loyal Customers
53085,33.0,4.0,168.06,0,1,5,3,9,3,Champions
53086,43.0,2.0,147.58,0,3,3,2,8,1,Loyal Customers
53087,43.0,2.0,170.22,0,3,3,3,9,1,Loyal Customers
53088,42.0,2.0,169.87,0,2,3,3,8,1,Loyal Customers
53089,38.0,11.0,169.49,0,1,5,3,9,2,Champions
53090,43.0,4.0,147.18,0,3,5,2,10,1,Loyal Customers
53091,39.0,2.0,316.97,0,2,3,5,10,0,Champions
53092,38.0,2.0,257.12,0,1,3,5,9,0,Champions
53093,41.0,5.0,190.77,0,2,5,4,11,3,Champions
53094,38.0,2.0,208.92,0,1,3,5,9,3,Champions
53095,37.0,2.0,170.58,0,1,3,3,7,3,Champions
53096,43.0,2.0,165.31,1,3,3,3,9,1,Loyal Customers
53097,41.0,2.0,204.69,0,2,3,4,9,0,Champions
53098,43.0,2.0,151.54,0,3,3,2,8,1,Loyal Customers
53099,41.0,2.0,290.55,0,2,3,5,10,0,Champions
53100,43.0,2.0,170.56,0,3,3,3,9,1,Loyal Customers
53101,43.0,2.0,185.91,0,3,3,4,10,1,Loyal Customers
53102,35.0,12.0,320.66,0,1,5,5,11,2,Champions
53103,37.0,2.0,173.1,0,1,3,4,8,3,Champions
53104,41.0,2.0,170.23,0,2,3,3,8,1,Loyal Customers
53105,41.0,2.0,157.02,1,2,3,3,8,1,Loyal Customers
53106,45.0,2.0,148.51,1,5,3,2,10,1,Loyal Customers
53107,45.0,2.0,142.02,0,5,3,2,10,1,Loyal Customers
53108,33.0,2.0,305.41,0,1,3,5,9,0,Champions
53109,43.0,2.0,153.86,0,3,3,3,9,1,Loyal Customers
53110,41.0,2.0,145.97,0,2,3,2,7,1,Loyal Customers
53111,38.0,2.0,244.35,0,1,3,5,9,0,Champions
53112,44.0,2.0,150.46,1,4,3,2,9,1,Loyal Customers
53113,45.0,2.0,150.64,1,5,3,2,10,1,Loyal Customers
53114,37.0,8.0,209.12,0,1,5,5,11,2,Champions
53115,45.0,2.0,266.18,0,5,3,5,13,0,Champions
53116,38.0,16.0,295.46,0,1,5,5,11,2,Champions
53117,38.0,7.0,150.64,0,1,5,2,8,3,Champions
53118,43.0,14.0,227.66,0,3,5,5,13,2,Champions
53119,41.0,2.0,175.7,0,2,3,4,9,1,Loyal Customers
53120,44.0,2.0,303.61,0,4,3,5,12,0,Champions
53121,42.0,5.0,167.3,0,2,5,3,10,1,Loyal Customers
53122,45.0,2.0,162.8,0,5,3,3,11,1,Loyal Customers
53123,38.0,6.0,152.68,0,1,5,2,8,3,Champions
53124,43.0,2.0,215.71,0,3,3,5,11,0,Champions
53125,37.0,2.0,231.48,0,1,3,5,9,0,Champions
53126,38.0,8.0,261.1,1,1,5,5,11,2,Champions
53127,42.0,2.0,159.08,1,2,3,3,8,1,Loyal Customers
53128,43.0,2.0,154.83,0,3,3,3,9,1,Loyal Customers
53129,45.0,2.0,201.32,0,5,3,4,12,1,Loyal Customers
53130,43.0,2.0,223.24,1,3,3,5,11,0,Champions
53131,43.0,2.0,224.5,1,3,3,5,11,0,Champions
53132,45.0,3.0,145.93,0,5,4,2,11,1,Loyal Customers
53133,43.0,10.0,224.8,0,3,5,5,13,2,Champions
53134,43.0,2.0,163.94,1,3,3,3,9,1,Loyal Customers
53135,38.0,7.0,165.51,0,1,5,3,9,3,Champions
53136,38.0,8.0,293.35,0,1,5,5,11,2,Champions
53137,35.0,2.0,187.3,0,1,3,4,8,3,Champions
53138,36.0,7.0,172.17,0,1,5,3,9,3,Champions
53139,32.0,2.0,257.37,0,1,3,5,9,3,Champions
53140,38.0,2.0,162.55,0,1,3,3,7,3,Champions
53141,40.0,2.0,190.82,0,2,3,4,9,3,Champions
53142,37.0,6.0,199.06,0,1,5,4,10,3,Champions
53143,38.0,4.0,173.05,0,1,5,3,9,3,Champions
53144,45.0,2.0,152.41,1,5,3,2,10,1,Loyal Customers
53145,43.0,2.0,167.62,0,3,3,3,9,1,Loyal Customers
53146,40.0,2.0,286.84,0,2,3,5,10,0,Champions
53147,44.0,2.0,240.57,0,4,3,5,12,0,Champions
53148,45.0,2.0,143.78,1,5,3,2,10,1,Loyal Customers
53149,44.0,2.0,234.32,0,4,3,5,12,0,Champions
53150,38.0,2.0,193.11,0,1,3,4,8,3,Champions
53151,45.0,2.0,168.06,0,5,3,3,11,1,Loyal Customers
53152,42.0,2.0,173.59,0,2,3,4,9,1,Loyal Customers
53153,38.0,6.0,178.37,0,1,5,4,10,3,Champions
53154,45.0,2.0,148.4,1,5,3,2,10,1,Loyal Customers
53155,43.0,2.0,199.91,0,3,3,4,10,1,Loyal Customers
53156,43.0,2.0,230.27,0,3,3,5,11,0,Champions
53157,37.0,12.0,290.95,0,1,5,5,11,2,Champions
53158,43.0,8.0,213.34,0,3,5,5,13,2,Champions
53159,36.0,7.0,180.77,0,1,5,4,10,2,Champions
53160,43.0,2.0,172.07,1,3,3,3,9,1,Loyal Customers
53161,44.0,3.0,149.0,0,4,4,2,10,1,Loyal Customers
53162,43.0,2.0,223.24,0,3,3,5,11,0,Champions
53163,42.0,5.0,189.47,0,2,5,4,11,1,Loyal Customers
53164,36.0,2.0,320.02,0,1,3,5,9,0,Champions
53165,41.0,2.0,152.25,0,2,3,2,7,1,Loyal Customers
53166,41.0,2.0,187.72,0,2,3,4,9,1,Loyal Customers
53167,45.0,2.0,146.27,0,5,3,2,10,1,Loyal Customers
53168,38.0,11.0,307.0,0,1,5,5,11,2,Champions
53169,39.0,2.0,145.96,0,2,3,2,7,3,Champions
53170,43.0,2.0,153.86,1,3,3,3,9,1,Loyal Customers
53171,45.0,2.0,145.33,1,5,3,2,10,1,Loyal Customers
53172,42.0,2.0,161.22,0,2,3,3,8,1,Loyal Customers
53173,43.0,2.0,167.33,1,3,3,3,9,1,Loyal Customers
53174,43.0,2.0,161.81,0,3,3,3,9,1,Loyal Customers
53175,38.0,6.0,179.6,0,1,5,4,10,3,Champions
53176,42.0,2.0,146.87,0,2,3,2,7,1,Loyal Customers
53177,43.0,2.0,221.02,0,3,3,5,11,0,Champions
53178,45.0,2.0,153.36,0,5,3,2,10,1,Loyal Customers
53179,43.0,3.0,165.89,0,3,4,3,10,1,Loyal Customers
53180,45.0,2.0,291.27,0,5,3,5,13,0,Champions
53181,45.0,2.0,151.19,0,5,3,2,10,1,Loyal Customers
53182,38.0,5.0,181.79,0,1,5,4,10,3,Champions
53183,43.0,2.0,279.02,0,3,3,5,11,0,Champions
53184,43.0,2.0,184.85,0,3,3,4,10,1,Loyal Customers
53185,39.0,2.0,150.79,0,2,3,2,7,3,Champions
53186,43.0,2.0,155.41,1,3,3,3,9,1,Loyal Customers
53187,43.0,2.0,159.47,0,3,3,3,9,1,Loyal Customers
53188,44.0,2.0,320.13,0,4,3,5,12,0,Champions
53189,43.0,3.0,152.73,0,3,4,2,9,1,Loyal Customers
53190,43.0,2.0,196.04,0,3,3,4,10,1,Loyal Customers
53191,40.0,2.0,188.22,0,2,3,4,9,3,Champions
53192,45.0,2.0,145.83,0,5,3,2,10,1,Loyal Customers
53193,35.0,9.0,208.81,0,1,5,4,10,2,Champions
53194,37.0,9.0,151.91,0,1,5,2,8,2,Champions
53195,45.0,2.0,167.86,1,5,3,3,11,1,Loyal Customers
53196,43.0,2.0,151.59,0,3,3,2,8,1,Loyal Customers
53197,43.0,8.0,219.34,0,3,5,5,13,2,Champions
53198,43.0,2.0,180.61,0,3,3,4,10,1,Loyal Customers
53199,37.0,12.0,191.46,0,1,5,4,10,2,Champions
53200,38.0,5.0,202.25,0,1,5,4,10,3,Champions
53201,44.0,2.0,232.25,0,4,3,5,12,0,Champions
53202,43.0,2.0,213.47,0,3,3,5,11,0,Champions
53203,44.0,2.0,145.45,0,4,3,2,9,1,Loyal Customers
53204,44.0,2.0,135.09,1,4,3,1,8,1,Loyal Customers
53205,38.0,10.0,158.48,1,1,5,3,9,2,Champions
53206,45.0,2.0,137.81,0,5,3,1,9,1,Loyal Customers
53207,43.0,2.0,153.19,0,3,3,2,8,1,Loyal Customers
53208,43.0,2.0,173.51,0,3,3,4,10,1,Loyal Customers
53209,40.0,2.0,165.28,0,2,3,3,8,3,Champions
53210,37.0,3.0,152.2,0,1,4,2,7,3,Champions
53211,43.0,3.0,206.2,0,3,4,4,11,0,Champions
53212,41.0,2.0,171.47,0,2,3,3,8,1,Loyal Customers
53213,45.0,2.0,171.8,0,5,3,3,11,1,Loyal Customers
53214,37.0,4.0,157.21,0,1,5,3,9,3,Champions
53215,43.0,8.0,211.21,0,3,5,5,13,2,Champions
53216,45.0,3.0,170.77,1,5,4,3,12,1,Loyal Customers
53217,35.0,12.0,170.53,0,1,5,3,9,2,Champions
53218,37.0,2.0,178.96,0,1,3,4,8,3,Champions
53219,42.0,2.0,192.96,1,2,3,4,9,1,Loyal Customers
53220,37.0,2.0,201.25,0,1,3,4,8,3,Champions
53221,38.0,2.0,199.12,0,1,3,4,8,3,Champions
53222,38.0,2.0,236.59,0,1,3,5,9,0,Champions
53223,38.0,2.0,174.6,0,1,3,4,8,3,Champions
53224,43.0,2.0,229.75,0,3,3,5,11,0,Champions
53225,42.0,2.0,273.14,0,2,3,5,10,0,Champions
53226,39.0,13.0,316.41,0,2,5,5,12,2,Champions
53227,43.0,3.0,179.05,0,3,4,4,11,1,Loyal Customers
53228,43.0,2.0,212.93,0,3,3,5,11,0,Champions
53229,35.0,3.0,316.89,0,1,4,5,10,0,Champions
53230,43.0,3.0,163.75,0,3,4,3,10,1,Loyal Customers
53231,38.0,4.0,147.16,1,1,5,2,8,3,Champions
53232,40.0,2.0,242.13,0,2,3,5,10,0,Champions
53233,45.0,2.0,203.61,0,5,3,4,12,1,Loyal Customers
53234,41.0,2.0,162.08,0,2,3,3,8,1,Loyal Customers
53235,32.0,12.0,262.7,0,1,5,5,11,2,Champions
53236,38.0,8.0,178.04,0,1,5,4,10,2,Champions
53237,45.0,2.0,151.42,0,5,3,2,10,1,Loyal Customers
53238,43.0,3.0,152.59,1,3,4,2,9,1,Loyal Customers
53239,43.0,3.0,193.04,0,3,4,4,11,1,Loyal Customers
53240,42.0,5.0,186.42,0,2,5,4,11,1,Loyal Customers
53241,43.0,2.0,150.0,0,3,3,2,8,1,Loyal Customers
53242,39.0,4.0,188.89,0,2,5,4,11,3,Champions
53243,44.0,2.0,236.03,0,4,3,5,12,0,Champions
53244,42.0,3.0,148.42,0,2,4,2,8,1,Loyal Customers
53245,38.0,2.0,193.11,0,1,3,4,8,3,Champions
53246,43.0,3.0,147.97,0,3,4,2,9,1,Loyal Customers
53247,43.0,3.0,149.5,0,3,4,2,9,1,Loyal Customers
53248,45.0,2.0,175.93,0,5,3,4,12,1,Loyal Customers
53249,38.0,5.0,178.09,0,1,5,4,10,3,Champions
53250,44.0,2.0,155.57,0,4,3,3,10,1,Loyal Customers
53251,45.0,2.0,176.21,0,5,3,4,12,1,Loyal Customers
53252,29.0,2.0,293.56,0,1,3,5,9,3,Champions
53253,37.0,8.0,151.86,1,1,5,2,8,2,Champions
53254,41.0,2.0,186.8,0,2,3,4,9,1,Loyal Customers
53255,44.0,4.0,191.32,0,4,5,4,13,1,Loyal Customers
53256,43.0,2.0,160.05,0,3,3,3,9,1,Loyal Customers
53257,42.0,2.0,188.97,1,2,3,4,9,1,Loyal Customers
53258,41.0,2.0,187.74,0,2,3,4,9,1,Loyal Customers
53259,41.0,2.0,323.59,1,2,3,5,10,0,Champions
53260,36.0,2.0,200.87,0,1,3,4,8,3,Champions
53261,43.0,2.0,167.58,0,3,3,3,9,1,Loyal Customers
53262,45.0,3.0,168.64,0,5,4,3,12,1,Loyal Customers
53263,44.0,2.0,168.35,0,4,3,3,10,1,Loyal Customers
53264,43.0,2.0,178.26,1,3,3,4,10,1,Loyal Customers
53265,42.0,2.0,157.8,0,2,3,3,8,1,Loyal Customers
53266,41.0,2.0,179.85,0,2,3,4,9,1,Loyal Customers
53267,44.0,2.0,168.42,0,4,3,3,10,1,Loyal Customers
53268,42.0,5.0,152.82,0,2,5,2,9,1,Loyal Customers
53269,33.0,5.0,184.8,0,1,5,4,10,3,Champions
53270,42.0,2.0,168.81,0,2,3,3,8,1,Loyal Customers
53271,43.0,2.0,150.72,0,3,3,2,8,1,Loyal Customers
53272,43.0,2.0,163.33,0,3,3,3,9,1,Loyal Customers
53273,38.0,4.0,167.44,0,1,5,3,9,3,Champions
53274,43.0,2.0,190.0,0,3,3,4,10,1,Loyal Customers
53275,36.0,15.0,309.3,0,1,5,5,11,2,Champions
53276,45.0,2.0,141.01,1,5,3,2,10,1,Loyal Customers
53277,45.0,2.0,151.94,0,5,3,2,10,1,Loyal Customers
53278,41.0,2.0,156.49,0,2,3,3,8,1,Loyal Customers
53279,42.0,2.0,301.39,0,2,3,5,10,0,Champions
53280,45.0,2.0,148.19,1,5,3,2,10,1,Loyal Customers
53281,38.0,2.0,241.91000000000005,0,1,3,5,9,0,Champions
53282,43.0,2.0,178.24,1,3,3,4,10,1,Loyal Customers
53283,45.0,4.0,292.52,0,5,5,5,15,0,Champions
53284,40.0,2.0,177.28,0,2,3,4,9,3,Champions
53285,38.0,2.0,152.0,0,1,3,2,6,3,Champions
53286,37.0,14.0,317.46,1,1,5,5,11,2,Champions
53287,43.0,3.0,150.06,0,3,4,2,9,1,Loyal Customers
53288,43.0,2.0,185.62,0,3,3,4,10,1,Loyal Customers
53289,44.0,3.0,168.82,1,4,4,3,11,1,Loyal Customers
53290,41.0,2.0,146.43,0,2,3,2,7,1,Loyal Customers
53291,37.0,7.0,186.62,0,1,5,4,10,2,Champions
53292,45.0,2.0,175.94,0,5,3,4,12,1,Loyal Customers
53293,45.0,2.0,193.77,0,5,3,4,12,1,Loyal Customers
53294,45.0,2.0,147.74,0,5,3,2,10,1,Loyal Customers
53295,37.0,8.0,169.34,0,1,5,3,9,2,Champions
53296,43.0,2.0,187.88,0,3,3,4,10,1,Loyal Customers
53297,42.0,2.0,150.53,0,2,3,2,7,1,Loyal Customers
53298,38.0,8.0,201.54,1,1,5,4,10,2,Champions
53299,42.0,8.0,176.6,1,2,5,4,11,2,Champions
53300,45.0,2.0,296.59,0,5,3,5,13,0,Champions
53301,37.0,2.0,253.08,0,1,3,5,9,0,Champions
53302,43.0,2.0,227.21,0,3,3,5,11,0,Champions
53303,40.0,8.0,172.79,0,2,5,3,10,2,Champions
53304,43.0,2.0,162.37,0,3,3,3,9,1,Loyal Customers
53305,38.0,2.0,148.66,1,1,3,2,6,3,Champions
53306,45.0,2.0,142.06,0,5,3,2,10,1,Loyal Customers
53307,28.0,5.0,288.07,0,1,5,5,11,2,Champions
53308,42.0,3.0,184.33,0,2,4,4,10,1,Loyal Customers
53309,44.0,2.0,159.24,0,4,3,3,10,1,Loyal Customers
53310,37.0,2.0,165.37,0,1,3,3,7,3,Champions
53311,44.0,2.0,150.59,0,4,3,2,9,1,Loyal Customers
53312,34.0,5.0,187.01,0,1,5,4,10,3,Champions
53313,42.0,2.0,169.03,0,2,3,3,8,1,Loyal Customers
53314,42.0,2.0,162.61,0,2,3,3,8,1,Loyal Customers
53315,41.0,2.0,234.34,0,2,3,5,10,0,Champions
53316,43.0,2.0,232.61,0,3,3,5,11,0,Champions
53317,42.0,2.0,176.75,0,2,3,4,9,1,Loyal Customers
53318,45.0,2.0,263.26,0,5,3,5,13,0,Champions
53319,45.0,2.0,188.34,0,5,3,4,12,1,Loyal Customers
53320,41.0,2.0,174.36,0,2,3,4,9,1,Loyal Customers
53321,43.0,3.0,172.75,0,3,4,3,10,1,Loyal Customers
53322,43.0,2.0,153.18,0,3,3,2,8,1,Loyal Customers
53323,43.0,3.0,150.15,0,3,4,2,9,1,Loyal Customers
53324,42.0,2.0,148.42,0,2,3,2,7,1,Loyal Customers
53325,42.0,2.0,166.94,0,2,3,3,8,1,Loyal Customers
53326,30.0,2.0,231.85,0,1,3,5,9,3,Champions
53327,37.0,8.0,145.22,1,1,5,2,8,2,Champions
53328,43.0,2.0,148.14,0,3,3,2,8,1,Loyal Customers
53329,42.0,2.0,167.56,0,2,3,3,8,1,Loyal Customers
53330,43.0,2.0,160.8,0,3,3,3,9,1,Loyal Customers
53331,41.0,4.0,156.62,0,2,5,3,10,3,Champions
53332,42.0,6.0,190.24,0,2,5,4,11,3,Champions
53333,43.0,2.0,153.99,0,3,3,3,9,1,Loyal Customers
53334,42.0,2.0,177.31,0,2,3,4,9,1,Loyal Customers
53335,43.0,2.0,148.56,0,3,3,2,8,1,Loyal Customers
53336,43.0,2.0,153.0,1,3,3,2,8,1,Loyal Customers
53337,43.0,2.0,243.36,0,3,3,5,11,0,Champions
53338,37.0,2.0,234.03,0,1,3,5,9,0,Champions
53339,45.0,2.0,154.73,0,5,3,3,11,1,Loyal Customers
53340,37.0,4.0,267.75,0,1,5,5,11,0,Champions
53341,43.0,3.0,180.62,0,3,4,4,11,1,Loyal Customers
53342,38.0,8.0,170.37,0,1,5,3,9,2,Champions
53343,36.0,2.0,201.42,0,1,3,4,8,3,Champions
53344,38.0,15.0,304.24,0,1,5,5,11,2,Champions
53345,41.0,2.0,177.04,0,2,3,4,9,1,Loyal Customers
53346,42.0,2.0,147.77,0,2,3,2,7,1,Loyal Customers
53347,44.0,2.0,152.95,1,4,3,2,9,1,Loyal Customers
53348,42.0,2.0,150.32,0,2,3,2,7,1,Loyal Customers
53349,44.0,8.0,150.59,0,4,5,2,11,1,Loyal Customers
53350,43.0,2.0,174.08,0,3,3,4,10,1,Loyal Customers
53351,45.0,2.0,148.8,1,5,3,2,10,1,Loyal Customers
53352,45.0,2.0,172.65,0,5,3,3,11,1,Loyal Customers
53353,43.0,2.0,145.44,1,3,3,2,8,1,Loyal Customers
53354,45.0,2.0,151.93,1,5,3,2,10,1,Loyal Customers
53355,34.0,5.0,190.86,0,1,5,4,10,3,Champions
53356,43.0,2.0,157.94,0,3,3,3,9,1,Loyal Customers
53357,43.0,2.0,166.71,1,3,3,3,9,1,Loyal Customers
53358,45.0,2.0,152.78,1,5,3,2,10,1,Loyal Customers
53359,43.0,3.0,148.77,0,3,4,2,9,1,Loyal Customers
53360,43.0,3.0,149.04,1,3,4,2,9,1,Loyal Customers
53361,45.0,2.0,148.18,0,5,3,2,10,1,Loyal Customers
53362,45.0,2.0,145.08,0,5,3,2,10,1,Loyal Customers
53363,42.0,2.0,187.44,0,2,3,4,9,1,Loyal Customers
53364,43.0,2.0,152.99,0,3,3,2,8,1,Loyal Customers
53365,43.0,2.0,230.52,0,3,3,5,11,0,Champions
53366,43.0,6.0,148.29,0,3,5,2,10,1,Loyal Customers
53367,38.0,2.0,165.14,0,1,3,3,7,3,Champions
53368,38.0,2.0,199.03,0,1,3,4,8,3,Champions
53369,45.0,2.0,147.59,0,5,3,2,10,1,Loyal Customers
53370,45.0,2.0,194.32,0,5,3,4,12,1,Loyal Customers
53371,44.0,2.0,171.78,0,4,3,3,10,1,Loyal Customers
53372,34.0,6.0,260.82,0,1,5,5,11,2,Champions
53373,43.0,2.0,148.32,0,3,3,2,8,1,Loyal Customers
53374,45.0,2.0,149.13,1,5,3,2,10,1,Loyal Customers
53375,43.0,2.0,222.05,0,3,3,5,11,0,Champions
53376,38.0,2.0,167.94,0,1,3,3,7,3,Champions
53377,28.0,3.0,172.21,0,1,4,3,8,3,Champions
53378,36.0,4.0,150.19,0,1,5,2,8,3,Champions
53379,45.0,2.0,146.21,1,5,3,2,10,1,Loyal Customers
53380,45.0,2.0,154.73,1,5,3,3,11,1,Loyal Customers
53381,40.0,9.0,183.55,0,2,5,4,11,2,Champions
53382,45.0,2.0,161.17,0,5,3,3,11,1,Loyal Customers
53383,42.0,7.0,192.25,0,2,5,4,11,2,Champions
53384,43.0,4.0,228.25,1,3,5,5,13,0,Champions
53385,41.0,2.0,194.49,0,2,3,4,9,3,Champions
53386,43.0,12.0,231.09,1,3,5,5,13,2,Champions
53387,37.0,2.0,169.47,0,1,3,3,7,3,Champions
53388,43.0,2.0,146.57,0,3,3,2,8,1,Loyal Customers
53389,45.0,2.0,171.01,0,5,3,3,11,1,Loyal Customers
53390,37.0,8.0,295.99,0,1,5,5,11,2,Champions
53391,45.0,2.0,149.79,1,5,3,2,10,1,Loyal Customers
53392,43.0,16.0,273.52,0,3,5,5,13,2,Champions
53393,38.0,8.0,197.64,0,1,5,4,10,2,Champions
53394,42.0,2.0,181.66,0,2,3,4,9,1,Loyal Customers
53395,37.0,2.0,203.23,0,1,3,4,8,3,Champions
53396,38.0,2.0,203.8,0,1,3,4,8,3,Champions
53397,45.0,2.0,256.94,1,5,3,5,13,0,Champions
53398,38.0,3.0,175.67,0,1,4,4,9,3,Champions
53399,38.0,2.0,175.79,0,1,3,4,8,3,Champions
53400,43.0,2.0,148.21,1,3,3,2,8,1,Loyal Customers
53401,45.0,7.0,299.44,0,5,5,5,15,0,Champions
53402,45.0,2.0,149.04,1,5,3,2,10,1,Loyal Customers
53403,43.0,2.0,159.52,0,3,3,3,9,1,Loyal Customers
53404,43.0,2.0,147.7,0,3,3,2,8,1,Loyal Customers
53405,42.0,2.0,298.99,0,2,3,5,10,0,Champions
53406,43.0,2.0,179.88,0,3,3,4,10,1,Loyal Customers
53407,34.0,2.0,319.19,0,1,3,5,9,0,Champions
53408,43.0,3.0,153.11,0,3,4,2,9,1,Loyal Customers
53409,37.0,2.0,161.33,0,1,3,3,7,3,Champions
53410,38.0,2.0,166.63,0,1,3,3,7,3,Champions
53411,44.0,2.0,146.32,1,4,3,2,9,1,Loyal Customers
53412,40.0,2.0,264.73,0,2,3,5,10,0,Champions
53413,43.0,2.0,151.84,0,3,3,2,8,1,Loyal Customers
53414,38.0,2.0,233.45,0,1,3,5,9,0,Champions
53415,43.0,4.0,168.77,0,3,5,3,11,1,Loyal Customers
53416,43.0,2.0,162.43,1,3,3,3,9,1,Loyal Customers
53417,42.0,2.0,166.48,0,2,3,3,8,1,Loyal Customers
53418,45.0,2.0,135.51,0,5,3,1,9,1,Loyal Customers
53419,37.0,2.0,232.39,0,1,3,5,9,0,Champions
53420,43.0,11.0,228.88,0,3,5,5,13,2,Champions
53421,38.0,2.0,239.16000000000005,0,1,3,5,9,0,Champions
53422,45.0,2.0,151.0,1,5,3,2,10,1,Loyal Customers
53423,43.0,2.0,149.22,1,3,3,2,8,1,Loyal Customers
53424,42.0,2.0,179.72,0,2,3,4,9,1,Loyal Customers
53425,44.0,2.0,149.51,0,4,3,2,9,1,Loyal Customers
53426,43.0,3.0,167.4,0,3,4,3,10,1,Loyal Customers
53427,37.0,2.0,234.99,0,1,3,5,9,0,Champions
53428,44.0,3.0,175.03,0,4,4,4,12,1,Loyal Customers
53429,37.0,2.0,252.42,0,1,3,5,9,0,Champions
53430,43.0,3.0,167.27,0,3,4,3,10,1,Loyal Customers
53431,43.0,2.0,164.17,0,3,3,3,9,1,Loyal Customers
53432,45.0,2.0,308.03,0,5,3,5,13,0,Champions
53433,45.0,2.0,148.8,0,5,3,2,10,1,Loyal Customers
53434,42.0,5.0,262.26,0,2,5,5,12,0,Champions
53435,45.0,2.0,172.77,1,5,3,3,11,1,Loyal Customers
53436,38.0,7.0,188.85,0,1,5,4,10,2,Champions
53437,35.0,6.0,324.73,0,1,5,5,11,0,Champions
53438,45.0,2.0,193.61,0,5,3,4,12,1,Loyal Customers
53439,43.0,3.0,174.69,1,3,4,4,11,1,Loyal Customers
53440,36.0,7.0,323.45,1,1,5,5,11,2,Champions
53441,34.0,2.0,258.2,0,1,3,5,9,0,Champions
53442,32.0,2.0,188.47,0,1,3,4,8,3,Champions
53443,31.0,16.0,152.43,1,1,5,2,8,2,Champions
53444,37.0,2.0,233.8,0,1,3,5,9,0,Champions
53445,43.0,3.0,148.42,0,3,4,2,9,1,Loyal Customers
53446,44.0,2.0,301.5,0,4,3,5,12,0,Champions
53447,38.0,8.0,165.25,0,1,5,3,9,2,Champions
53448,43.0,2.0,222.25,0,3,3,5,11,0,Champions
53449,41.0,2.0,244.04,0,2,3,5,10,0,Champions
53450,41.0,2.0,146.77,0,2,3,2,7,1,Loyal Customers
53451,33.0,7.0,200.25,0,1,5,4,10,2,Champions
53452,45.0,2.0,173.34,1,5,3,4,12,1,Loyal Customers
53453,43.0,2.0,145.42,1,3,3,2,8,1,Loyal Customers
53454,45.0,2.0,147.2,0,5,3,2,10,1,Loyal Customers
53455,45.0,2.0,135.52,0,5,3,1,9,1,Loyal Customers
53456,43.0,3.0,153.21,0,3,4,2,9,1,Loyal Customers
53457,38.0,8.0,317.37,0,1,5,5,11,2,Champions
53458,44.0,2.0,166.07,0,4,3,3,10,1,Loyal Customers
53459,40.0,8.0,208.96,0,2,5,5,12,2,Champions
53460,42.0,2.0,145.07,0,2,3,2,7,1,Loyal Customers
53461,43.0,3.0,321.27,0,3,4,5,12,0,Champions
53462,45.0,2.0,231.86,0,5,3,5,13,0,Champions
53463,42.0,2.0,154.42,0,2,3,3,8,1,Loyal Customers
53464,43.0,8.0,213.58,0,3,5,5,13,2,Champions
53465,43.0,7.0,292.56,0,3,5,5,13,0,Champions
53466,45.0,2.0,259.0,0,5,3,5,13,0,Champions
53467,43.0,2.0,148.23,1,3,3,2,8,1,Loyal Customers
53468,45.0,2.0,139.16,1,5,3,1,9,1,Loyal Customers
53469,38.0,2.0,171.15,0,1,3,3,7,3,Champions
53470,38.0,3.0,149.61,1,1,4,2,7,3,Champions
53471,43.0,2.0,212.22,1,3,3,5,11,0,Champions
53472,42.0,2.0,164.55,0,2,3,3,8,1,Loyal Customers
53473,43.0,2.0,224.57,0,3,3,5,11,0,Champions
53474,37.0,2.0,158.76,0,1,3,3,7,3,Champions
53475,43.0,2.0,213.23,0,3,3,5,11,0,Champions
53476,43.0,12.0,228.22,0,3,5,5,13,2,Champions
